name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,max_loading_percent
,,7919,2079,1.0,1.444,249.60984000000002,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7919,7423,1.0,1324.1999839999999,4000.899464,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6192,7919,1.0,431.98992799999996,2178.3996279999997,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,2079,7423,1.0,1405.800424,3531.000204,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6192,2079,1.0,484.91974799999997,1998.19998,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,781,4803,1.0,0.55176,3.025,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,5016,781,1.0,0.33396,1.66012,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7170,781,1.0,0.323796,1.68916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1507,781,1.0,1.27776,7.80208,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,3253,4225,1.0,1.444,18.81532,0.0,0.0,2.64973386701765,1.0,1,ol,True,100.0
,,950,4225,1.0,0.25992,1.61728,0.0,0.0,1.25041913563964,1.0,1,ol,True,100.0
,,6019,1345,1.0,0.373164,1.3068,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,1180,1345,1.0,0.347996,1.470876,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1345,7601,1.0,0.66792,2.617956,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,1838,7616,1.0,0.24548,1.5884,0.0,0.0,2.64973386701765,1.0,1,ol,True,100.0
,,1119,4970,1.0,6.89216,100.290124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7126,4970,1.0,1.39392,11.147004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,9115,6273,1.0,0.85196,10.65672,0.0,0.0,1.85055954703412,1.0,1,ol,True,100.0
,,4163,4839,1.0,0.02888,0.2888,0.0,0.0,1.90069785988479,1.0,1,ol,True,100.0
,,3253,6604,1.0,0.49096,3.50892,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6273,2582,1.0,13.55916,345.810564,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6273,2582,1.0,0.4332,5.5594,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6296,8286,1.0,0.39688,5.6628,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6296,6295,1.0,0.402204,5.184124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4633,2137,1.0,0.0,0.2888,0.0,0.0,1.75028292133276,1.0,1,ol,True,100.0
,,4633,2137,1.0,1.444,613.639352,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4633,2905,1.0,0.5054,4.5486,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4633,2905,1.0,19.66728,572.239872,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4633,6273,1.0,127.379572,1067.9000919999999,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,2137,2905,1.0,20.04272,560.559356,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,2137,6273,1.0,1.7328,16.57712,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,2137,6273,1.0,124.780372,1088.900184,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,326,8967,1.0,0.70756,6.859,0.0,0.0,2.35042333272724,1.0,1,ol,True,100.0
,,2900,5621,1.0,1.291796,6.98412,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,3538,651,1.0,1.63592,7.20192,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,3536,8915,1.0,0.48884,2.827044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6776,1993,1.0,0.49096,5.50164,0.0,0.0,2.64973386701765,1.0,1,ol,True,100.0
,,2889,1993,1.0,0.24548,3.22012,0.0,0.0,2.54945724131629,1.0,1,ol,True,100.0
,,5868,6585,1.0,0.77924,6.673876,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,1993,7913,1.0,0.46208,3.37896,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,6192,7423,1.0,17.99224,360.829608,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4945,2905,1.0,1.05412,12.10072,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,4945,8967,1.0,14.71436,189.51056,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4945,8967,1.0,1.12632,12.60612,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,4945,4839,1.0,668.830476,1695.000412,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4945,5971,1.0,618.9402759999999,1908.299428,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6273,2905,1.0,143.809404,935.260028,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7730,2905,1.0,0.27436,3.5378,0.0,0.0,2.35042333272724,1.0,1,ol,True,100.0
,,8967,4839,1.0,2298.599632,4885.899628,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,8967,5971,1.0,2250.599628,4698.800548,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,2662,4803,1.0,682.909964,1262.900232,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2662,7601,1.0,704.790152,1197.799812,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4803,7601,1.0,0.0,0.0968,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,4803,7601,1.0,0.484,67.44104399999999,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4839,5971,1.0,0.0,0.2888,0.0,0.0,1.70014460848208,1.0,1,ol,True,100.0
,,4839,5971,1.0,1.444,284.18064400000003,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7766,1626,1.0,0.121,1.12288,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5868,7766,1.0,0.347996,2.643124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1626,8752,1.0,0.05808,0.33396,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6540,1626,1.0,1.499916,58.07516,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7126,9164,1.0,0.0,0.0968,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7126,9164,1.0,0.484,63.62180000000001,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3536,5868,1.0,52.26716,268.259904,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8332,8552,1.0,1.11188,13.38588,0.0,0.0,2.64973386701765,1.0,1,ol,True,100.0
,,6537,8552,1.0,1.12632,13.11152,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4858,6893,1.0,0.54872,6.498,0.0,0.0,1.20028082278896,1.0,1,ol,True,100.0
,,6893,6457,1.0,2.12268,18.05,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,6667,6893,1.0,0.56316,6.36804,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6893,1242,1.0,2.91688,23.88376,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,6537,8332,1.0,0.0,0.2888,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,6537,8332,1.0,2.12268,162.220404,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6537,4858,1.0,0.99636,8.14416,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,8332,6667,1.0,0.98192,8.28856,0.0,0.0,2.40056164557792,1.0,1,ol,True,100.0
,,4858,6667,1.0,0.0,0.2888,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4858,6667,1.0,1.27072,112.29988,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,589,4858,1.0,0.89528,7.4366,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,2393,6667,1.0,1.0108,7.2922,0.0,0.0,1.80042123418344,1.0,1,ol,True,100.0
,,589,2393,1.0,0.0,0.2888,0.0,0.0,1.6500062956314,1.0,1,ol,True,100.0
,,589,2393,1.0,1.09744,93.58564000000001,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3089,458,1.0,0.05324,0.72116,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5893,1926,1.0,0.047916,0.473836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5432,3933,1.0,8.65392,110.270204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5432,3933,1.0,2.259796,7.728996,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,6829,5432,1.0,5.434836,18.72112,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,387,5432,1.0,4.84484,21.219044,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,5432,475,1.0,1.041084,4.99488,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4255,5895,1.0,1.588004,8.664084,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,2438,4255,1.0,2.551164,13.023956,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,4255,8450,1.0,0.21296,1.049796,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,4255,8450,1.0,0.2178,1.03092,0.0,0.0,1.29903810567666,1.0,1,ol,True,100.0
,,3148,6226,1.0,653.050444,3028.700472,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6226,1213,1.0,357.619596,1993.700476,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1252,6226,1.0,630.129832,1862.9000680000001,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5527,6226,1.0,314.920516,1762.999816,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,4785,6226,1.0,88.3728,1478.9000360000002,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6026,6226,1.0,89.06591999999999,1385.90066,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6026,6226,1.0,1.5884,12.10072,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,4293,6226,1.0,78.82796,1389.500552,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5527,6226,1.0,1.81944,18.45432,0.0,0.0,2.30028501987656,1.0,1,ol,True,100.0
,,8540,1613,1.0,0.0242,0.110836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,8540,1.0,0.644204,4.516204,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,8540,9199,1.0,0.02904,0.15004,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,4592,6417,1.0,0.7502,3.8962,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6417,157,1.0,170.210216,684.609772,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,6417,1.0,115.93978,685.38998,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5227,1926,1.0,0.05324,0.42592,0.0,0.0,0.99986569346022,1.0,1,ol,True,100.0
,,1621,458,1.0,0.05808,0.30976,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8215,458,1.0,1.136916,5.26592,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,8215,458,1.0,1.1132,5.371916,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,458,852,1.0,2.309164,17.97092,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8072,1926,1.0,0.27104,0.6292,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5778,1926,1.0,0.528044,3.585956,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5778,1926,1.0,0.81312,3.619836,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1431,1926,1.0,1.525084,9.07984,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,1159,2646,1.0,2.767996,123.78977599999999,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3154,1159,1.0,0.289916,1.42296,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3154,2646,1.0,0.30008,1.39392,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,5672,4784,1.0,0.565796,6.094044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5672,4784,1.0,0.63404,5.41596,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6406,4784,1.0,0.076956,0.66308,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4104,4784,1.0,0.076956,0.649044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8515,1292,1.0,0.24684,1.21,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4470,7096,1.0,0.15004,0.623876,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,8515,7096,1.0,24.98892,266.80016,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7654,7096,1.0,97.394836,505.230176,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7747,5778,1.0,497.129952,1154.500204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7747,166,1.0,139.540104,669.05014,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6996,7747,1.0,28.79316,164.879924,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7747,2613,1.0,3.490124,14.717956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8638,7747,1.0,435.190052,1287.8000960000002,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5579,7747,1.0,392.029836,1416.60024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7747,5323,1.0,1.21484,5.426124,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,8112,4792,1.0,42.0838,247.919804,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8112,8797,1.0,3.043876,335.86986399999995,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1656,8112,1.0,68.08379599999999,239.710196,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8777,8112,1.0,4.26888,20.246204,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,6976,1824,1.0,0.02888,0.361,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5151,4433,1.0,0.076956,0.35816,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1003,6660,1.0,2.162996,67.562044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1003,2412,1.0,0.502876,3.006124,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7429,9094,1.0,3.93492,90.342956,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7429,2412,1.0,0.48884,3.025,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,5942,570,1.0,0.039204,0.378004,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,5942,6947,1.0,0.1452,0.983004,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,7124,570,1.0,0.044044,0.347996,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,7124,8122,1.0,0.41624,2.701204,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,4473,1213,1.0,0.89528,8.7362,0.0,0.0,1.30055744849031,1.0,1,ol,True,100.0
,,4465,570,1.0,0.87604,4.645916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6320,570,1.0,0.47916,2.32804,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,570,4495,1.0,0.18392,1.05512,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3654,1399,1.0,0.44764,4.93848,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,7115,1399,1.0,1.19852,13.41476,0.0,0.0,2.14987008132453,1.0,1,ol,True,100.0
,,3248,1399,1.0,1.06856,11.45092,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3115,3248,1.0,0.23104,2.39704,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,1399,8186,1.0,0.0,0.2888,0.0,0.0,1.70014460848208,1.0,1,ol,True,100.0
,,1399,8186,1.0,21.24124,639.709328,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1322,8186,1.0,0.53428,4.86628,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,6829,2902,1.0,0.707124,3.248124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1854,2902,1.0,0.715836,3.17504,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,7219,4792,1.0,0.32912,5.4692,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4878,3115,1.0,0.27436,2.83024,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,2754,3115,1.0,0.27436,2.85912,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1322,5379,1.0,12.79384,424.65007599999996,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1322,5379,1.0,0.40432,3.971,0.0,0.0,2.59959555416697,1.0,1,ol,True,100.0
,,3654,5379,1.0,19.07524,428.45934800000003,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,8345,8815,1.0,0.484,82.232084,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8345,157,1.0,15.05724,123.42,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,8345,1.0,0.27588,1.378916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8815,157,1.0,15.21212,113.609804,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,8815,1.0,0.281204,1.349876,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,8601,3904,1.0,0.75988,3.388,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,8601,682,1.0,0.63404,3.07824,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,7450,3904,1.0,0.807796,3.50416,0.0,0.0,1.3489001743794,1.0,1,ol,True,100.0
,,3904,4145,1.0,3.20892,120.680076,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,1146,1.0,0.081796,0.15488,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,3946,1.0,0.073084,0.18392,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,2654,1.0,0.407044,4.637204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,539,1.0,17.182,174.510072,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,682,1.0,13.328876,157.37018,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,3853,1.0,12.231164,164.289928,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3904,8623,1.0,0.081796,0.105996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2432,157,1.0,0.194084,0.8712,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,2432,1.0,0.9922,5.62408,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2711,2432,1.0,0.315084,2.178,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,2943,157,1.0,0.18392,0.90508,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,2943,1.0,1.012044,5.51276,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,2711,2943,1.0,0.30976,2.017796,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,157,1.0,17.18684,203.820144,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,885,1.0,43.636956,302.130224,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,7996,1.0,12.544796,221.479852,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,2609,1.0,68.04120400000001,480.170108,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4592,8032,1.0,0.39688,3.548204,0.0,0.0,1.65069690600125,1.0,1,ol,True,100.0
,,8215,821,1.0,4.098996,18.681916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8215,6451,1.0,1.804836,5.847204,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,6996,5778,1.0,34.500004,160.62024,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6996,5778,1.0,5.768796,26.935084,0.0,0.0,1.0995898308657,1.0,1,ol,True,100.0
,,5778,9224,1.0,1.8392,5.72088,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,3115,7730,1.0,3.36452,27.5804,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3115,6342,1.0,3.72552,30.685,0.0,0.0,2.75001049271901,1.0,1,ol,True,100.0
,,3115,7730,1.0,3.55224,25.9198,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3115,9159,1.0,3.33564,31.75356,0.0,0.0,2.49931892846562,1.0,1,ol,True,100.0
,,7115,3115,1.0,1.5162,16.4616,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,3115,872,1.0,3.86992,29.3854,0.0,0.0,2.80014880556968,1.0,1,ol,True,100.0
,,4465,1992,1.0,0.60016,2.764124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4465,9197,1.0,0.0968,1.0648,0.0,0.0,1.50111069989303,1.0,1,ol,True,100.0
,,4465,2783,1.0,0.09196,1.089,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4465,6885,1.0,0.565796,2.496956,0.0,0.0,1.45124863119029,1.0,1,ol,True,100.0
,,4465,8478,1.0,0.615164,2.706044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4465,3320,1.0,0.88088,5.89512,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,4465,7160,1.0,0.51788,2.801876,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6469,78,1.0,0.37544,3.971,0.0,0.0,2.4506999584286,1.0,1,ol,True,100.0
,,6469,797,1.0,0.1444,1.34292,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,9153,8269,1.0,0.27436,2.39704,0.0,0.0,2.85028711842036,1.0,1,ol,True,100.0
,,9153,8269,1.0,0.27436,2.35372,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,3771,5490,1.0,1.81944,13.76132,0.0,0.0,2.75001049271901,1.0,1,ol,True,100.0
,,3771,7724,1.0,1.89164,14.35336,0.0,0.0,2.95056374412172,1.0,1,ol,True,100.0
,,1942,5490,1.0,1.84832,13.47252,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,1942,9142,1.0,1.93496,14.03568,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,3771,1942,1.0,1.444,260.210244,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3771,7724,1.0,1972.400032,5013.999756,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3771,9142,1.0,268.839588,1486.1994559999998,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,679,3771,1.0,1423.89952,3373.29952,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3771,7714,1.0,704.510272,2337.7999,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,3771,5386,1.0,1227.799988,3307.09934,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1942,7724,1.0,1865.09928,5034.59986,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1942,9142,1.0,291.400644,1298.3004,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,679,1942,1.0,1216.900676,3402.80044,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1942,7714,1.0,600.049868,2354.000136,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,1942,5386,1.0,1199.900464,2882.099816,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,475,8954,1.0,2.772836,10.300004,0.0,0.0,1.04972776216296,1.0,1,ol,True,100.0
,,475,8954,1.0,2.459204,14.196204,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,6980,8954,1.0,2.78784,17.318004,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3933,8954,1.0,0.978164,4.72384,0.0,0.0,1.39876224308214,1.0,1,ol,True,100.0
,,3175,8954,1.0,2.72492,16.03492,0.0,0.0,1.19931396827118,1.0,1,ol,True,100.0
,,8724,6964,1.0,1.444,376.260192,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6905,8724,1.0,183.52951199999998,1875.100424,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5753,8724,1.0,60.38808,1424.100236,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,5753,8724,1.0,1.86276,20.11492,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,2259,8724,1.0,1.18408,13.2126,0.0,0.0,2.85028711842036,1.0,1,ol,True,100.0
,,329,8724,1.0,1.71836,18.58428,0.0,0.0,2.69987217986833,1.0,1,ol,True,100.0
,,6905,6964,1.0,171.369588,2048.9999000000003,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,6905,6964,1.0,2.13712,22.8874,0.0,0.0,2.90042543127104,1.0,1,ol,True,100.0
,,5753,6964,1.0,66.04856000000001,1319.099776,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7780,6964,1.0,1.67504,17.21248,0.0,0.0,2.20000839417521,1.0,1,ol,True,100.0
,,7115,1147,1.0,96.71912,1313.999568,0.0,0.0,1.15014250993828,1.0,1,ol,True,100.0
,,7115,1147,1.0,0.60648,4.77964,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,1689,4139,1.0,1.254044,6.28716,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4139,2299,1.0,5.65796,32.838916,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7323,3708,1.0,0.35816,1.78112,0.0,0.0,1.14945189956844,1.0,1,ol,True,100.0
,,7323,166,1.0,0.30976,2.0328,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,7323,5323,1.0,0.8712,5.51276,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,841,3708,1.0,0.39688,1.646084,0.0,0.0,1.24917603697392,1.0,1,ol,True,100.0
,,841,166,1.0,0.33396,1.84404,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,841,5323,1.0,0.91476,5.29496,0.0,0.0,1.55097276859577,1.0,1,ol,True,100.0
,,3708,5183,1.0,0.073084,0.344124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3708,1358,1.0,0.06292,0.381876,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3708,7334,1.0,0.0242,0.11616,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3708,866,1.0,0.0242,0.121,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,8638,3708,1.0,0.05808,0.344124,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,5579,3708,1.0,0.05324,0.347996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,656,4153,1.0,1.496044,7.607996,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4153,8637,1.0,8.788956,189.36015999999998,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4153,6335,1.0,81.998796,427.829864,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4153,3478,1.0,317.530136,799.20984,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4153,5231,1.0,219.209892,938.520044,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,4153,8698,1.0,27.088996,362.54988000000003,0.0,0.0,99999.0,1.0,1,ol,True,100.0
,,3776,4153,1.0,265.94977200000005,918.359992,0.0,0.0,99999.0,1.0,1,ol,True,100.0
