name,bus,p_mw,q_mvar,const_z_percent,const_i_percent,sn_mva,scaling,in_service,type,controllable
,3142,91.7,13.0,0.0,0.0,,1.0,True,,False
,3143,19.82,7.2,0.0,0.0,,1.0,True,,False
,3148,80.09,-1.8,0.0,0.0,,1.0,True,,False
,3150,8.31,3.0,0.0,0.0,,1.0,True,,False
,3152,68.68,19.1,0.0,0.0,,1.0,True,,False
,3158,136.70000000000002,19.3,0.0,0.0,,1.0,True,,False
,3159,10.61,51.2,0.0,0.0,,1.0,True,,False
,3160,59.98,15.54,0.0,0.0,,1.0,True,,False
,3161,8.31,2.5,0.0,0.0,,1.0,True,,False
,3163,83.9,11.9,0.0,0.0,,1.0,True,,False
,3165,184.91,32.8,0.0,0.0,,1.0,True,,False
,3166,11.11,3.6,0.0,0.0,,1.0,True,,False
,3169,39.64,9.8,0.0,0.0,,1.0,True,,False
,3170,13.84,1.85,0.0,0.0,,1.0,True,,False
,3173,292.8,114.2,0.0,0.0,,1.0,True,,False
,3175,132.9,40.5,0.0,0.0,,1.0,True,,False
,3176,39.34,11.2,0.0,0.0,,1.0,True,,False
,3177,180.20000000000002,46.4,0.0,0.0,,1.0,True,,False
,3178,23.63,7.8,0.0,0.0,,1.0,True,,False
,3181,31.94,12.6,0.0,0.0,,1.0,True,,False
,3183,14.12,7.7,0.0,0.0,,1.0,True,,False
,3186,107.0,34.7,0.0,0.0,,1.0,True,,False
,3187,75.58,30.3,0.0,0.0,,1.0,True,,False
,3190,127.8,15.2,0.0,0.0,,1.0,True,,False
,3194,104.5,31.8,0.0,0.0,,1.0,True,,False
,3195,398.0,11.5,0.0,0.0,,1.0,True,,False
,3196,15.92,12.0,0.0,0.0,,1.0,True,,False
,3198,23.8,3.4,0.0,0.0,,1.0,True,,False
,3199,86.2,19.9,0.0,0.0,,1.0,True,,False
,3201,0.2,0.9,0.0,0.0,,1.0,True,,False
,3202,27.03,9.0,0.0,0.0,,1.0,True,,False
,3203,8.51,3.2,0.0,0.0,,1.0,True,,False
,3205,146.70000000000002,20.7,0.0,0.0,,1.0,True,,False
,3206,98.01,16.6,0.0,0.0,,1.0,True,,False
,3208,2.3,0.8,0.0,0.0,,1.0,True,,False
,3211,62.7,9.0,0.0,0.0,,1.0,True,,False
,3214,63.07,25.8,0.0,0.0,,1.0,True,,False
,3215,73.58,30.1,0.0,0.0,,1.0,True,,False
,3216,64.0,9.1,0.0,0.0,,1.0,True,,False
,3220,76.38,24.8,0.0,0.0,,1.0,True,,False
,3221,9.01,1.1,0.0,0.0,,1.0,True,,False
,3224,81.2,89.3,0.0,0.0,,1.0,True,,False
,3225,77.7,11.1,0.0,0.0,,1.0,True,,False
,3229,18.5,2.7,0.0,0.0,,1.0,True,,False
,3230,251.3,42.6,0.0,0.0,,1.0,True,,False
,3231,133.9,32.4,0.0,0.0,,1.0,True,,False
,3236,16.42,5.9,0.0,0.0,,1.0,True,,False
,3240,132.0,27.0,0.0,0.0,,1.0,True,,False
,3241,296.1,82.3,0.0,0.0,,1.0,True,,False
,3245,20.9,-171.5,0.0,0.0,,1.0,True,,False
,3246,113.0,56.5,0.0,0.0,,1.0,True,,False
,3247,84.19,17.3,0.0,0.0,,1.0,True,,False
,3249,26.33,7.6,0.0,0.0,,1.0,True,,False
,3259,83.60000000000001,11.9,0.0,0.0,,1.0,True,,False
,3260,87.0,29.6,0.0,0.0,,1.0,True,,False
,3268,115.60000000000001,16.4,0.0,0.0,,1.0,True,,False
,3273,12.11,5.5,0.0,0.0,,1.0,True,,False
,3280,10.61,3.8,0.0,0.0,,1.0,True,,False
,3282,5.5,0.8,0.0,0.0,,1.0,True,,False
,3286,27.8,4.0,0.0,0.0,,1.0,True,,False
,3288,11.01,6.0,0.0,0.0,,1.0,True,,False
,3292,33.14,11.6,0.0,0.0,,1.0,True,,False
,3293,5.51,2.0,0.0,0.0,,1.0,True,,False
,3298,332.90000000000003,99.60000000000001,0.0,0.0,,1.0,True,,False
,3299,12.01,3.9,0.0,0.0,,1.0,True,,False
,3300,72.08,29.5,0.0,0.0,,1.0,True,,False
,3301,34.9,5.0,0.0,0.0,,1.0,True,,False
,3304,13.9,1.9,0.0,0.0,,1.0,True,,False
,3308,32.64,11.8,0.0,0.0,,1.0,True,,False
,3310,19.82,7.3,0.0,0.0,,1.0,True,,False
,3315,50.56,16.6,0.0,0.0,,1.0,True,,False
,3316,89.5,12.8,0.0,0.0,,1.0,True,,False
,3318,120.4,39.5,0.0,0.0,,1.0,True,,False
,3327,14.72,4.6,0.0,0.0,,1.0,True,,False
,3328,2.3,0.8,0.0,0.0,,1.0,True,,False
,3332,34.04,11.0,0.0,0.0,,1.0,True,,False
,3336,236.20000000000002,116.4,0.0,0.0,,1.0,True,,False
,3337,14.72,6.7,0.0,0.0,,1.0,True,,False
,3340,46.85,16.6,0.0,0.0,,1.0,True,,False
,3341,76.18,13.2,0.0,0.0,,1.0,True,,False
,3342,379.90000000000003,73.0,0.0,0.0,,1.0,True,,False
,3343,83.29,24.1,0.0,0.0,,1.0,True,,False
,3346,38.04,20.0,0.0,0.0,,1.0,True,,False
,3349,1.3,0.4,0.0,0.0,,1.0,True,,False
,3350,129.5,51.8,0.0,0.0,,1.0,True,,False
,3356,36.54,27.4,0.0,0.0,,1.0,True,,False
,3362,155.8,38.4,0.0,0.0,,1.0,True,,False
,3365,3.8,1.3,0.0,0.0,,1.0,True,,False
,3366,57.46,15.3,0.0,0.0,,1.0,True,,False
,3367,143.79,106.96000000000001,0.0,0.0,,1.0,True,,False
,3368,3.4,1.4,0.0,0.0,,1.0,True,,False
,3372,0.5,0.5,0.0,0.0,,1.0,True,,False
,3373,156.20000000000002,24.5,0.0,0.0,,1.0,True,,False
,3376,77.49,21.4,0.0,0.0,,1.0,True,,False
,3378,13.9,1.9,0.0,0.0,,1.0,True,,False
,3379,50.06,19.7,0.0,0.0,,1.0,True,,False
,3380,8.31,3.0,0.0,0.0,,1.0,True,,False
,3381,115.0,-4.5,0.0,0.0,,1.0,True,,False
,3382,47.15,15.2,0.0,0.0,,1.0,True,,False
,3385,82.60000000000001,11.7,0.0,0.0,,1.0,True,,False
,3386,4.61,1.7,0.0,0.0,,1.0,True,,False
,3390,302.5,65.1,0.0,0.0,,1.0,True,,False
,3392,15.57,9.59,0.0,0.0,,1.0,True,,False
,3393,27.13,9.0,0.0,0.0,,1.0,True,,False
,3396,24.12,9.8,0.0,0.0,,1.0,True,,False
,3398,50.06,16.0,0.0,0.0,,1.0,True,,False
,3400,23.22,6.3,0.0,0.0,,1.0,True,,False
,3401,115.0,16.4,0.0,0.0,,1.0,True,,False
,3402,234.20000000000002,33.3,0.0,0.0,,1.0,True,,False
,3403,140.93,18.71,0.0,0.0,,1.0,True,,False
,3406,108.7,26.3,0.0,0.0,,1.0,True,,False
,3409,52.06,17.0,0.0,0.0,,1.0,True,,False
,3412,19.42,7.0,0.0,0.0,,1.0,True,,False
,3413,78.09,27.0,0.0,0.0,,1.0,True,,False
,3414,14.72,5.3,0.0,0.0,,1.0,True,,False
,3419,6.71,2.4,0.0,0.0,,1.0,True,,False
,3420,11.51,4.2,0.0,0.0,,1.0,True,,False
,3422,173.1,4.6,0.0,0.0,,1.0,True,,False
,3423,11.5,1.7,0.0,0.0,,1.0,True,,False
,3424,83.59,21.6,0.0,0.0,,1.0,True,,False
,3426,146.9,26.6,0.0,0.0,,1.0,True,,False
,3428,175.4,28.8,0.0,0.0,,1.0,True,,False
,3429,125.10000000000001,44.0,0.0,0.0,,1.0,True,,False
,3431,39.05,-11.82,0.0,0.0,,1.0,True,,False
,3433,4.2,2.0,0.0,0.0,,1.0,True,,False
,3438,9.7,1.4,0.0,0.0,,1.0,True,,False
,3441,54.96,12.2,0.0,0.0,,1.0,True,,False
,3443,5.11,1.3,0.0,0.0,,1.0,True,,False
,3445,271.43,74.55,0.0,0.0,,1.0,True,,False
,3446,120.10000000000001,30.5,0.0,0.0,,1.0,True,,False
,3449,78.99,16.2,0.0,0.0,,1.0,True,,False
,3450,20.82,9.5,0.0,0.0,,1.0,True,,False
,3451,15.63,4.8,0.0,0.0,,1.0,True,,False
,3452,3.9,0.9,0.0,0.0,,1.0,True,,False
,3456,23.13,8.8,0.0,0.0,,1.0,True,,False
,3457,4.2,0.6,0.0,0.0,,1.0,True,,False
,3458,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,3460,119.10000000000001,60.5,0.0,0.0,,1.0,True,,False
,3461,209.5,95.0,0.0,0.0,,1.0,True,,False
,3464,119.10000000000001,22.3,0.0,0.0,,1.0,True,,False
,3465,7.71,2.2,0.0,0.0,,1.0,True,,False
,3466,1.5,0.5,0.0,0.0,,1.0,True,,False
,3467,50.36,-36.2,0.0,0.0,,1.0,True,,False
,3469,123.10000000000001,51.8,0.0,0.0,,1.0,True,,False
,3470,18.72,5.5,0.0,0.0,,1.0,True,,False
,3471,18.02,-15.7,0.0,0.0,,1.0,True,,False
,3473,23.93,8.7,0.0,0.0,,1.0,True,,False
,3476,22.12,7.9,0.0,0.0,,1.0,True,,False
,3478,124.9,104.0,0.0,0.0,,1.0,True,,False
,3480,142.5,23.6,0.0,0.0,,1.0,True,,False
,3481,22.02,13.7,0.0,0.0,,1.0,True,,False
,3485,101.5,-18.3,0.0,0.0,,1.0,True,,False
,3486,16.32,7.6,0.0,0.0,,1.0,True,,False
,3487,55.66,4.5,0.0,0.0,,1.0,True,,False
,3489,12.51,4.1,0.0,0.0,,1.0,True,,False
,3490,15.92,5.2,0.0,0.0,,1.0,True,,False
,3492,226.3,61.1,0.0,0.0,,1.0,True,,False
,3494,36.34,3.3,0.0,0.0,,1.0,True,,False
,3495,99.3,23.3,0.0,0.0,,1.0,True,,False
,3496,100.5,32.0,0.0,0.0,,1.0,True,,False
,3497,138.5,19.3,0.0,0.0,,1.0,True,,False
,3498,180.4,71.60000000000001,0.0,0.0,,1.0,True,,False
,3499,94.2,21.6,0.0,0.0,,1.0,True,,False
,3500,33.5,4.8,0.0,0.0,,1.0,True,,False
,3501,98.2,19.1,0.0,0.0,,1.0,True,,False
,3503,8.91,2.5,0.0,0.0,,1.0,True,,False
,3508,23.62,16.5,0.0,0.0,,1.0,True,,False
,3511,65.64,-0.98,0.0,0.0,,1.0,True,,False
,3520,9.7,1.4,0.0,0.0,,1.0,True,,False
,3522,29.33,9.6,0.0,0.0,,1.0,True,,False
,3523,29.93,10.8,0.0,0.0,,1.0,True,,False
,3525,33.34,13.2,0.0,0.0,,1.0,True,,False
,3529,118.5,21.0,0.0,0.0,,1.0,True,,False
,3530,7.81,2.8,0.0,0.0,,1.0,True,,False
,3532,159.1,-28.7,0.0,0.0,,1.0,True,,False
,3533,8.61,3.1,0.0,0.0,,1.0,True,,False
,3536,96.5,-43.0,0.0,0.0,,1.0,True,,False
,3538,97.0,-52.1,0.0,0.0,,1.0,True,,False
,3539,6.01,3.0,0.0,0.0,,1.0,True,,False
,3544,20.12,7.6,0.0,0.0,,1.0,True,,False
,3547,10.01,3.0,0.0,0.0,,1.0,True,,False
,3553,362.2,-10.5,0.0,0.0,,1.0,True,,False
,3555,31.23,12.9,0.0,0.0,,1.0,True,,False
,3556,87.2,31.8,0.0,0.0,,1.0,True,,False
,3558,4.1,0.9,0.0,0.0,,1.0,True,,False
,3559,47.95,17.2,0.0,0.0,,1.0,True,,False
,3560,60.67,37.6,0.0,0.0,,1.0,True,,False
,3561,6.31,1.3,0.0,0.0,,1.0,True,,False
,3562,392.8,70.60000000000001,0.0,0.0,,1.0,True,,False
,3565,5.21,1.5,0.0,0.0,,1.0,True,,False
,3567,30.6,4.3,0.0,0.0,,1.0,True,,False
,3568,215.3,37.7,0.0,0.0,,1.0,True,,False
,3571,8.31,3.0,0.0,0.0,,1.0,True,,False
,3574,24.43,8.7,0.0,0.0,,1.0,True,,False
,3575,1.4,0.5,0.0,0.0,,1.0,True,,False
,3578,277.72,7.35,0.0,0.0,,1.0,True,,False
,3588,37.54,18.3,0.0,0.0,,1.0,True,,False
,3590,13.9,1.9,0.0,0.0,,1.0,True,,False
,3591,102.7,77.5,0.0,0.0,,1.0,True,,False
,3592,84.09,52.1,0.0,0.0,,1.0,True,,False
,3593,31.43,6.6,0.0,0.0,,1.0,True,,False
,3594,14.02,7.6,0.0,0.0,,1.0,True,,False
,3595,86.7,34.6,0.0,0.0,,1.0,True,,False
,3597,4.4,2.2,0.0,0.0,,1.0,True,,False
,3601,86.60000000000001,14.9,0.0,0.0,,1.0,True,,False
,3603,124.3,39.4,0.0,0.0,,1.0,True,,False
,3605,194.3,27.9,0.0,0.0,,1.0,True,,False
,3606,95.10000000000001,-19.36,0.0,0.0,,1.0,True,,False
,3609,185.8,31.8,0.0,0.0,,1.0,True,,False
,3612,152.5,14.4,0.0,0.0,,1.0,True,,False
,3613,9.21,3.3,0.0,0.0,,1.0,True,,False
,3615,108.43,31.33,0.0,0.0,,1.0,True,,False
,3616,81.79,51.1,0.0,0.0,,1.0,True,,False
,3619,35.14,16.1,0.0,0.0,,1.0,True,,False
,3625,13.62,8.4,0.0,0.0,,1.0,True,,False
,3629,21.52,7.6,0.0,0.0,,1.0,True,,False
,3636,23.93,5.8,0.0,0.0,,1.0,True,,False
,3638,1.7,0.3,0.0,0.0,,1.0,True,,False
,3640,30.33,11.0,0.0,0.0,,1.0,True,,False
,3641,1.3,0.4,0.0,0.0,,1.0,True,,False
,3642,24.23,6.4,0.0,0.0,,1.0,True,,False
,3644,42.55,17.6,0.0,0.0,,1.0,True,,False
,3645,32.24,11.7,0.0,0.0,,1.0,True,,False
,3651,61.4,8.8,0.0,0.0,,1.0,True,,False
,3652,11.5,6.16,0.0,0.0,,1.0,True,,False
,3653,20.72,5.0,0.0,0.0,,1.0,True,,False
,3654,114.8,121.5,0.0,0.0,,1.0,True,,False
,3656,131.0,1.3,0.0,0.0,,1.0,True,,False
,3662,50.2,7.1,0.0,0.0,,1.0,True,,False
,3664,295.40000000000003,42.0,0.0,0.0,,1.0,True,,False
,3669,28.03,6.5,0.0,0.0,,1.0,True,,False
,3670,22.83,9.7,0.0,0.0,,1.0,True,,False
,3671,82.99,25.9,0.0,0.0,,1.0,True,,False
,3673,155.05,39.56,0.0,0.0,,1.0,True,,False
,3675,95.0,10.43,0.0,0.0,,1.0,True,,False
,3676,5.51,2.2,0.0,0.0,,1.0,True,,False
,3677,4.69,1.89,0.0,0.0,,1.0,True,,False
,3678,49.91,23.81,0.0,0.0,,1.0,True,,False
,3681,2.5,1.3,0.0,0.0,,1.0,True,,False
,3682,28.93,10.5,0.0,0.0,,1.0,True,,False
,3683,182.3,65.9,0.0,0.0,,1.0,True,,False
,3684,52.79,2.64,0.0,0.0,,1.0,True,,False
,3685,0.0,0.01,0.0,0.0,,1.0,True,,False
,3693,16.4,2.3,0.0,0.0,,1.0,True,,False
,3698,16.62,-10.3,0.0,0.0,,1.0,True,,False
,3703,72.68,45.0,0.0,0.0,,1.0,True,,False
,3704,120.7,24.3,0.0,0.0,,1.0,True,,False
,3705,2.5,0.0,0.0,0.0,,1.0,True,,False
,3706,77.49,17.3,0.0,0.0,,1.0,True,,False
,3707,32.1,4.5,0.0,0.0,,1.0,True,,False
,3712,24.03,8.0,0.0,0.0,,1.0,True,,False
,3714,68.78,13.0,0.0,0.0,,1.0,True,,False
,3715,85.10000000000001,-122.4,0.0,0.0,,1.0,True,,False
,3717,179.4,58.3,0.0,0.0,,1.0,True,,False
,3718,4.4,2.2,0.0,0.0,,1.0,True,,False
,3721,65.1,26.4,0.0,0.0,,1.0,True,,False
,3724,50.96,17.0,0.0,0.0,,1.0,True,,False
,3725,16.52,7.1,0.0,0.0,,1.0,True,,False
,3726,165.3,89.2,0.0,0.0,,1.0,True,,False
,3727,67.77,10.4,0.0,0.0,,1.0,True,,False
,3729,2.3,0.8,0.0,0.0,,1.0,True,,False
,3733,51.36,-0.7,0.0,0.0,,1.0,True,,False
,3735,45.15,4.1,0.0,0.0,,1.0,True,,False
,3736,42.48,10.36,0.0,0.0,,1.0,True,,False
,3737,18.42,6.0,0.0,0.0,,1.0,True,,False
,3741,122.3,45.9,0.0,0.0,,1.0,True,,False
,3743,93.9,10.95,0.0,0.0,,1.0,True,,False
,3744,5.51,2.0,0.0,0.0,,1.0,True,,False
,3746,39.44,5.9,0.0,0.0,,1.0,True,,False
,3747,194.6,48.3,0.0,0.0,,1.0,True,,False
,3748,115.10000000000001,16.4,0.0,0.0,,1.0,True,,False
,3750,2.5,0.0,0.0,0.0,,1.0,True,,False
,3751,7.61,0.5,0.0,0.0,,1.0,True,,False
,3755,35.54,11.7,0.0,0.0,,1.0,True,,False
,3756,4.0,1.3,0.0,0.0,,1.0,True,,False
,3757,83.49,17.4,0.0,0.0,,1.0,True,,False
,3759,163.5,44.9,0.0,0.0,,1.0,True,,False
,3760,71.08,16.2,0.0,0.0,,1.0,True,,False
,3761,338.22,104.11,0.0,0.0,,1.0,True,,False
,3762,119.10000000000001,61.4,0.0,0.0,,1.0,True,,False
,3763,37.84,23.4,0.0,0.0,,1.0,True,,False
,3764,18.02,6.5,0.0,0.0,,1.0,True,,False
,3766,33.04,21.6,0.0,0.0,,1.0,True,,False
,3767,19.82,10.9,0.0,0.0,,1.0,True,,False
,3769,27.13,8.9,0.0,0.0,,1.0,True,,False
,3770,34.14,13.5,0.0,0.0,,1.0,True,,False
,3771,2.2,-48.8,0.0,0.0,,1.0,True,,False
,3774,55.54,15.06,0.0,0.0,,1.0,True,,False
,3776,77.19,25.4,0.0,0.0,,1.0,True,,False
,3780,52.46,19.0,0.0,0.0,,1.0,True,,False
,3783,46.35,86.9,0.0,0.0,,1.0,True,,False
,3784,27.8,4.0,0.0,0.0,,1.0,True,,False
,3786,80.56,20.85,0.0,0.0,,1.0,True,,False
,3787,23.93,8.7,0.0,0.0,,1.0,True,,False
,3792,197.70000000000002,67.65,0.0,0.0,,1.0,True,,False
,3793,165.3,7.4,0.0,0.0,,1.0,True,,False
,3795,2.8,0.6,0.0,0.0,,1.0,True,,False
,3798,39.0,5.5,0.0,0.0,,1.0,True,,False
,3802,23.3,3.3,0.0,0.0,,1.0,True,,False
,3803,10.11,5.6,0.0,0.0,,1.0,True,,False
,3804,8.91,1.3,0.0,0.0,,1.0,True,,False
,3805,5.01,2.0,0.0,0.0,,1.0,True,,False
,3806,258.3,166.0,0.0,0.0,,1.0,True,,False
,3810,159.9,10.6,0.0,0.0,,1.0,True,,False
,3812,226.0,55.79,0.0,0.0,,1.0,True,,False
,3813,130.5,24.7,0.0,0.0,,1.0,True,,False
,3814,16.32,2.8,0.0,0.0,,1.0,True,,False
,3817,44.45,10.9,0.0,0.0,,1.0,True,,False
,3819,5.31,1.8,0.0,0.0,,1.0,True,,False
,3822,227.6,37.8,0.0,0.0,,1.0,True,,False
,3826,40.5,5.7,0.0,0.0,,1.0,True,,False
,3827,18.82,6.8,0.0,0.0,,1.0,True,,False
,3830,74.98,46.4,0.0,0.0,,1.0,True,,False
,3831,130.1,19.3,0.0,0.0,,1.0,True,,False
,3832,14.22,6.1,0.0,0.0,,1.0,True,,False
,3833,160.0,69.2,0.0,0.0,,1.0,True,,False
,3834,180.4,119.2,0.0,0.0,,1.0,True,,False
,3835,44.15,10.6,0.0,0.0,,1.0,True,,False
,3836,36.74,22.7,0.0,0.0,,1.0,True,,False
,3837,89.10000000000001,27.5,0.0,0.0,,1.0,True,,False
,3838,28.83,9.6,0.0,0.0,,1.0,True,,False
,3841,6.41,2.3,0.0,0.0,,1.0,True,,False
,3842,123.9,32.6,0.0,0.0,,1.0,True,,False
,3843,12.91,4.7,0.0,0.0,,1.0,True,,False
,3844,16.7,2.4,0.0,0.0,,1.0,True,,False
,3846,6.81,2.3,0.0,0.0,,1.0,True,,False
,3847,123.09,9.2,0.0,0.0,,1.0,True,,False
,3853,85.5,118.10000000000001,0.0,0.0,,1.0,True,,False
,3855,28.03,8.8,0.0,0.0,,1.0,True,,False
,3865,201.06,19.46,0.0,0.0,,1.0,True,,False
,3870,50.06,23.0,0.0,0.0,,1.0,True,,False
,3871,115.3,16.4,0.0,0.0,,1.0,True,,False
,3872,58.97,18.1,0.0,0.0,,1.0,True,,False
,3873,51.26,-17.2,0.0,0.0,,1.0,True,,False
,3874,11.61,4.3,0.0,0.0,,1.0,True,,False
,3876,31.74,3.8,0.0,0.0,,1.0,True,,False
,3881,56.26,20.1,0.0,0.0,,1.0,True,,False
,3882,3.2,1.2,0.0,0.0,,1.0,True,,False
,3883,293.0,-45.9,0.0,0.0,,1.0,True,,False
,3885,94.3,-27.5,0.0,0.0,,1.0,True,,False
,3889,4.61,1.7,0.0,0.0,,1.0,True,,False
,3891,19.62,-3.1,0.0,0.0,,1.0,True,,False
,3892,8.91,5.1,0.0,0.0,,1.0,True,,False
,3895,33.04,12.1,0.0,0.0,,1.0,True,,False
,3896,23.43,8.4,0.0,0.0,,1.0,True,,False
,3897,121.5,29.6,0.0,0.0,,1.0,True,,False
,3898,5.11,2.3,0.0,0.0,,1.0,True,,False
,3901,20.12,8.6,0.0,0.0,,1.0,True,,False
,3903,7.61,2.5,0.0,0.0,,1.0,True,,False
,3904,195.3,87.60000000000001,0.0,0.0,,1.0,True,,False
,3912,143.9,85.2,0.0,0.0,,1.0,True,,False
,3913,16.32,5.3,0.0,0.0,,1.0,True,,False
,3916,20.32,6.7,0.0,0.0,,1.0,True,,False
,3920,39.34,10.3,0.0,0.0,,1.0,True,,False
,3922,11.11,4.0,0.0,0.0,,1.0,True,,False
,3923,227.4,40.3,0.0,0.0,,1.0,True,,False
,3924,89.3,25.1,0.0,0.0,,1.0,True,,False
,3925,29.73,0.0,0.0,0.0,,1.0,True,,False
,3926,35.64,22.0,0.0,0.0,,1.0,True,,False
,3927,105.2,24.2,0.0,0.0,,1.0,True,,False
,3928,48.95,11.6,0.0,0.0,,1.0,True,,False
,3932,37.94,23.5,0.0,0.0,,1.0,True,,False
,3933,236.20000000000002,45.1,0.0,0.0,,1.0,True,,False
,3936,83.19,11.4,0.0,0.0,,1.0,True,,False
,3938,27.9,4.0,0.0,0.0,,1.0,True,,False
,3940,4.81,1.3,0.0,0.0,,1.0,True,,False
,3941,1.1,0.0,0.0,0.0,,1.0,True,,False
,3942,90.5,12.8,0.0,0.0,,1.0,True,,False
,3945,71.88,44.5,0.0,0.0,,1.0,True,,False
,3946,20.02,15.0,0.0,0.0,,1.0,True,,False
,3949,0.4,0.9,0.0,0.0,,1.0,True,,False
,3951,5.11,3.8,0.0,0.0,,1.0,True,,False
,3952,108.31,14.23,0.0,0.0,,1.0,True,,False
,3953,310.8,162.6,0.0,0.0,,1.0,True,,False
,3960,42.35,7.2,0.0,0.0,,1.0,True,,False
,3961,19.42,11.8,0.0,0.0,,1.0,True,,False
,3963,1.3,0.0,0.0,0.0,,1.0,True,,False
,3964,4.2,0.9,0.0,0.0,,1.0,True,,False
,3965,220.70000000000002,-14.8,0.0,0.0,,1.0,True,,False
,3966,3.9,1.4,0.0,0.0,,1.0,True,,False
,3969,5.11,1.1,0.0,0.0,,1.0,True,,False
,3971,419.5,114.10000000000001,0.0,0.0,,1.0,True,,False
,3972,2.51,-1.64,0.0,0.0,,1.0,True,,False
,3974,148.0,26.1,0.0,0.0,,1.0,True,,False
,3976,29.83,14.4,0.0,0.0,,1.0,True,,False
,3979,13.9,1.9,0.0,0.0,,1.0,True,,False
,3981,130.5,18.6,0.0,0.0,,1.0,True,,False
,3983,33.34,20.7,0.0,0.0,,1.0,True,,False
,3984,77.19,26.5,0.0,0.0,,1.0,True,,False
,3985,14.15,3.8,0.0,0.0,,1.0,True,,False
,3987,22.73,5.8,0.0,0.0,,1.0,True,,False
,3988,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,3989,7.01,1.8,0.0,0.0,,1.0,True,,False
,3991,34.64,21.4,0.0,0.0,,1.0,True,,False
,3993,36.34,10.4,0.0,0.0,,1.0,True,,False
,3996,26.13,9.7,0.0,0.0,,1.0,True,,False
,3998,110.8,36.9,0.0,0.0,,1.0,True,,False
,4000,18.2,2.6,0.0,0.0,,1.0,True,,False
,4001,88.93,16.75,0.0,0.0,,1.0,True,,False
,4004,171.18,28.49,0.0,0.0,,1.0,True,,False
,4006,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,4009,19.32,6.0,0.0,0.0,,1.0,True,,False
,4010,144.8,39.7,0.0,0.0,,1.0,True,,False
,4018,394.90000000000003,-17.3,0.0,0.0,,1.0,True,,False
,4028,20.92,10.3,0.0,0.0,,1.0,True,,False
,4031,265.7,113.5,0.0,0.0,,1.0,True,,False
,4032,54.96,31.7,0.0,0.0,,1.0,True,,False
,4033,24.03,7.9,0.0,0.0,,1.0,True,,False
,4034,58.56,15.9,0.0,0.0,,1.0,True,,False
,4036,352.6,193.5,0.0,0.0,,1.0,True,,False
,4037,15.52,4.1,0.0,0.0,,1.0,True,,False
,4039,37.24,40.5,0.0,0.0,,1.0,True,,False
,4041,8.9,1.3,0.0,0.0,,1.0,True,,False
,4042,76.60000000000001,10.9,0.0,0.0,,1.0,True,,False
,4043,1.9,0.7,0.0,0.0,,1.0,True,,False
,4050,27.58,-33.38,0.0,0.0,,1.0,True,,False
,4054,347.7,96.60000000000001,0.0,0.0,,1.0,True,,False
,4056,74.78,-31.4,0.0,0.0,,1.0,True,,False
,4061,6.31,0.0,0.0,0.0,,1.0,True,,False
,4062,56.53,15.4,0.0,0.0,,1.0,True,,False
,4063,131.35,63.6,0.0,0.0,,1.0,True,,False
,4064,14.72,5.3,0.0,0.0,,1.0,True,,False
,4065,111.4,15.9,0.0,0.0,,1.0,True,,False
,4067,18.22,2.3,0.0,0.0,,1.0,True,,False
,4068,7.29,-0.73,0.0,0.0,,1.0,True,,False
,4069,35.44,22.0,0.0,0.0,,1.0,True,,False
,4071,4.2,2.0,0.0,0.0,,1.0,True,,False
,4077,8.3,1.2,0.0,0.0,,1.0,True,,False
,4082,113.0,57.3,0.0,0.0,,1.0,True,,False
,4085,62.7,9.0,0.0,0.0,,1.0,True,,False
,4088,195.20000000000002,92.2,0.0,0.0,,1.0,True,,False
,4092,40.24,24.9,0.0,0.0,,1.0,True,,False
,4094,65.27,6.0,0.0,0.0,,1.0,True,,False
,4095,47.65,7.1,0.0,0.0,,1.0,True,,False
,4097,61.67,28.3,0.0,0.0,,1.0,True,,False
,4098,173.0,11.3,0.0,0.0,,1.0,True,,False
,4100,128.0,72.9,0.0,0.0,,1.0,True,,False
,4101,5.31,2.0,0.0,0.0,,1.0,True,,False
,4102,81.09,12.5,0.0,0.0,,1.0,True,,False
,4103,40.34,10.4,0.0,0.0,,1.0,True,,False
,4104,0.5,12.4,0.0,0.0,,1.0,True,,False
,4109,13.01,3.8,0.0,0.0,,1.0,True,,False
,4111,64.77,6.4,0.0,0.0,,1.0,True,,False
,4113,9.91,5.4,0.0,0.0,,1.0,True,,False
,4115,2.2,0.5,0.0,0.0,,1.0,True,,False
,4123,230.42000000000002,-7.87,0.0,0.0,,1.0,True,,False
,4126,39.14,7.7,0.0,0.0,,1.0,True,,False
,4131,25.43,7.9,0.0,0.0,,1.0,True,,False
,4132,145.8,42.4,0.0,0.0,,1.0,True,,False
,4134,52.6,7.5,0.0,0.0,,1.0,True,,False
,4135,13.31,4.4,0.0,0.0,,1.0,True,,False
,4136,13.64,9.0,0.0,0.0,,1.0,True,,False
,4137,137.8,22.9,0.0,0.0,,1.0,True,,False
,4142,11.11,4.1,0.0,0.0,,1.0,True,,False
,4143,310.2,4.5,0.0,0.0,,1.0,True,,False
,4144,128.18,35.03,0.0,0.0,,1.0,True,,False
,4145,246.9,20.3,0.0,0.0,,1.0,True,,False
,4148,6.71,1.3,0.0,0.0,,1.0,True,,False
