name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,tap_phase_shifter,parallel,df,in_service,max_loading_percent
,,7913,1626,724.0,380.0,220.0,26.94188856871946,0.24616,0.0,0.0,0.0,hv,0.0,,,2.7774,,1.0,False,1,1.0,True,100.0
,,2889,3536,99.999,380.0,220.0,25.00402360018309,-1.640483595,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2889,5868,99.999,380.0,220.0,62.73864140166444,8.720812791,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8724,5432,99.999,380.0,220.0,77.75757104873452,15.53784462,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6964,5432,99.999,380.0,220.0,76.62792836910249,15.96884031,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6905,5432,99.999,380.0,220.0,388.1439413796615,142.89117107399997,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5753,5432,99.999,380.0,220.0,249.6223416791195,86.17883820300001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6226,2902,99.999,380.0,220.0,66.88168836036719,11.995680042,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3783,6417,99.999,380.0,220.0,135.90323509310895,17.278727211,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2408,6417,99.999,380.0,220.0,38.17531966889277,0.08799912,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4577,6417,99.999,380.0,220.0,41.82842983527183,0.6099939,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6523,7096,99.999,380.0,220.0,76.92120013237131,5.99494005,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5968,7096,99.999,380.0,220.0,75.38180875113996,6.5299347,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2428,7096,99.999,380.0,220.0,29.25782189210867,-0.334696653,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3115,7747,99.999,380.0,220.0,410.00856014286995,183.59116407,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9159,7747,99.999,380.0,220.0,49.99604809556056,5.240847591,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1147,8112,99.999,380.0,220.0,143.34840529151097,43.67926320300001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7115,8112,99.999,380.0,220.0,90.1656034517049,9.415005849,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1399,7608,99.999,380.0,220.0,23.79878599415919,0.72099279,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1399,4792,99.999,380.0,220.0,86.83323471646636,14.076059238,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8186,7608,99.999,380.0,220.0,63.54663898210521,5.41894581,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8186,4792,99.999,380.0,220.0,37.01718659145843,2.9099709,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3148,2902,99.999,380.0,220.0,92.65030839474754,14.363956359,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1213,2902,99.999,380.0,220.0,44.66391247024816,2.596874031,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1252,2902,99.999,380.0,220.0,83.09319117406817,27.036929628,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5527,2902,99.999,380.0,220.0,49.58230329630185,5.17494825,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4785,2902,99.999,380.0,220.0,60.66183365918616,8.60091399,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6026,2902,99.999,380.0,220.0,179.32501436274057,53.15856840900001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4293,2902,99.999,380.0,220.0,181.0056666798958,43.59256407,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5379,4150,99.999,380.0,220.0,35.88027038565509,1.92598074,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7398,3904,99.999,380.0,220.0,31.79009859342121,1.79498205,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3783,157,99.999,380.0,220.0,27.93778691408981,0.76099239,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2408,157,99.999,380.0,220.0,115.02487768209544,26.005939938,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4577,157,99.999,380.0,220.0,99.6521954633694,15.864941349,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3783,4592,99.999,380.0,220.0,36.61336461442004,0.39499605,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,4592,99.999,380.0,220.0,61.19240542001115,8.340816591,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2408,4592,99.999,380.0,220.0,113.70941378124921,19.566704331,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4577,4592,99.999,380.0,220.0,102.72468643524877,10.496795031,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3159,4592,99.999,380.0,220.0,74.4964819667919,4.283057169,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3115,8215,1185.0,380.0,220.0,38.8133644051366,0.28677,0.0,0.0,-0.114968,hv,0.0,,,6.22860000000001,,1.0,False,1,1.0,True,100.0
,,3115,5778,99.999,380.0,220.0,14.99727074036908,-0.320296797,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3115,5778,724.0,380.0,220.0,25.31966152490416,0.326524,0.0,0.0,0.0,hv,0.0,,,3.16540000000001,,1.0,False,1,1.0,True,100.0
,,3115,6996,99.999,380.0,220.0,51.10310386661494,11.321186787,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6469,4465,724.0,380.0,220.0,24.83639236040533,0.3982,0.0,0.0,0.0,hv,0.0,,,3.5088,,-1.0,False,1,1.0,True,100.0
,,6964,8954,1185.0,380.0,220.0,18.66874138017879,0.31284,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,8724,3933,99.999,380.0,220.0,22.09846331811049,1.86198138,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6964,3933,99.999,380.0,220.0,25.11210733216388,1.6799832,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1147,4792,99.999,380.0,220.0,97.40582328236546,20.289997098,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1147,8797,99.999,380.0,220.0,328.0053793706369,94.985250138,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1147,1656,99.999,380.0,220.0,21.54356561009288,0.26099739,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,4153,99.999,380.0,220.0,44.04201331148874,-2.15497845,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,4153,99.999,380.0,220.0,100.59518663819182,7.04492955,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,8637,99.999,380.0,220.0,46.53283285971015,0.80699193,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,6335,99.999,380.0,220.0,108.29442894422058,19.472105277,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,3478,99.999,380.0,220.0,179.19255535531877,72.4092759,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,5231,99.999,380.0,220.0,203.9326093698357,51.41218587300001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,8698,99.999,380.0,220.0,86.9016051186338,6.64293357,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,3776,99.999,380.0,220.0,216.2161568921364,55.93644063000001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,5260,99.999,380.0,220.0,209.55871410612394,52.219677798,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7443,7619,99.999,380.0,220.0,194.79440210097056,30.87569123999999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3224,7450,99.999,380.0,220.0,60.15652386779897,6.35693643,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4120,7450,724.0,380.0,220.0,26.03775733461114,0.32218,0.0,0.0,0.0,hv,0.0,,,5.8844,,-1.0,False,1,1.0,True,100.0
,,6588,7450,99.999,380.0,220.0,33.2416820526576,1.17898821,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,797,7450,99.999,380.0,220.0,37.35595764372699,2.13097869,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4499,7450,99.999,380.0,220.0,38.17620151973633,0.27399726,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6905,3933,99.999,380.0,220.0,114.59868010391942,29.313806859,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5753,3933,99.999,380.0,220.0,84.1502671839861,14.427955719,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2485,2442,99.999,380.0,220.0,28.893841158946,0.45799542,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8426,308,99.999,380.0,220.0,178.45056244526594,36.588434112,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,308,99.999,380.0,220.0,544.7201235263511,144.43655562,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1822,308,99.999,380.0,220.0,61.87570337255203,5.958040419,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,308,99.999,380.0,220.0,967.360754503098,370.926090702,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,308,99.999,380.0,220.0,95.46840103156535,14.091759081,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6412,166,724.0,380.0,220.0,24.83583834381275,0.362,0.0,0.0,0.0,hv,0.0,,,10.6356,,-1.0,False,1,1.0,True,100.0
,,9159,166,99.999,380.0,220.0,21.70643446797979,1.96198038,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,8637,99.999,380.0,220.0,156.78822539805938,39.867401322,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,885,99.999,380.0,220.0,84.55345494543865,9.75490245,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3159,885,99.999,380.0,220.0,220.00000790931847,49.952000475,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1322,4150,99.999,380.0,220.0,34.86824309938372,1.53698463,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3654,4150,99.999,380.0,220.0,37.32309232375685,1.94598054,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6588,6320,99.999,380.0,220.0,35.08534581917179,1.67898321,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,797,6320,99.999,380.0,220.0,32.41711438513049,0.0499995,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4499,6320,99.999,380.0,220.0,55.91908296775891,4.946850531,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1213,5895,99.999,380.0,220.0,3.12746843083826,0.0499995,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8426,5895,99.999,380.0,220.0,236.61464136118815,42.274377252,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,5895,99.999,380.0,220.0,440.04608534917395,102.29237706600001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1822,5895,99.999,380.0,220.0,175.6963891221618,25.660943388,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,5895,99.999,380.0,220.0,963.1695475235096,230.018399793,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,5895,99.999,380.0,220.0,99.79025313290934,1.5699843,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,7996,99.999,380.0,220.0,62.5877253055872,2.202077979,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3159,7996,99.999,380.0,220.0,148.09674706451284,22.398576012,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8426,6119,99.999,380.0,220.0,38.77242514120025,-3.793362066,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,6119,99.999,380.0,220.0,779.5160952810069,233.468765289,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1822,6119,99.999,380.0,220.0,111.24674574017185,13.784762151,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,6119,99.999,380.0,220.0,1456.5324729045706,572.638873554,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,6119,99.999,380.0,220.0,141.43619995204736,18.352916469,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8686,8426,99.999,380.0,380.0,0.21252048533569,0.003099969,0.0,0.0,0.011109,hv,0.0,,,0.0062,,-1.0,False,1,1.0,True,100.0
,,8426,5151,99.999,380.0,220.0,919.3515098307513,237.48372513900003,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8426,8133,99.999,380.0,220.0,161.23086146543872,15.864141357,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8426,8122,99.999,380.0,220.0,193.8531437953457,20.415995838,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8426,8450,99.999,380.0,220.0,201.79787785953783,16.943730561,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,5151,99.999,380.0,220.0,25.68180473000773,-1.134288657,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,5151,757.0,380.0,220.0,25.27144575611791,0.320211,0.0,0.0,0.0,hv,0.0,,,5.5108,,-1.0,False,1,1.0,True,100.0
,,1822,5151,99.999,380.0,220.0,1393.6530551203916,653.381866116,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,5151,99.999,380.0,220.0,57.80040909381085,4.75095249,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,5151,99.999,380.0,220.0,161.6715545622281,21.34278657,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,8133,99.999,380.0,220.0,1714.3948165512525,707.610623823,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,8122,99.999,380.0,220.0,1719.4277935410998,659.1347085869999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2175,8450,99.999,380.0,220.0,221.78214013637339,18.750512493,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,828,4145,99.999,380.0,220.0,14.94180412108303,0.0399996,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5753,4145,99.999,380.0,220.0,32.19766485114334,2.746872531,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7398,4145,99.999,380.0,220.0,53.15855329593225,0.65899341,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4500,6154,99.999,380.0,220.0,202.1208527149337,45.28054719,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9087,6154,99.999,380.0,220.0,241.08554803972308,56.12963869799999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8387,6154,99.999,380.0,220.0,83.99724732645792,3.43796562,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7730,416,99.999,380.0,220.0,23.82029503890875,-0.12599874,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7730,416,921.0,380.0,220.0,15.85434441863923,0.392346,0.0,0.0,0.0,hv,0.0,,,0.25059999999999,,1.0,False,1,1.0,True,100.0
,,7730,128,99.999,380.0,220.0,29.2313770111094,1.62798372,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6976,8502,99.999,380.0,220.0,22.72692676278608,-1.014489855,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4500,3616,99.999,380.0,220.0,68.01176575686499,0.07899921,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9087,3616,99.999,380.0,220.0,76.43723587144311,-0.006199938,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8387,3616,99.999,380.0,220.0,136.00111610096963,28.898511012,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4500,295,99.999,380.0,220.0,99.1011149971774,28.917110826,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9087,295,99.999,380.0,220.0,118.32825699878869,35.782742169,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8387,295,99.999,380.0,220.0,22.24991059512488,0.43399566,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9079,8058,99.999,380.0,220.0,84.0213075588545,16.227937719,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1764,8058,99.999,380.0,220.0,181.0596131050355,51.044989545,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,623,8058,99.999,380.0,220.0,148.8000632508636,21.881981178,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1484,8058,99.999,380.0,220.0,64.24309648688259,2.958070419,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4717,8058,99.999,380.0,220.0,142.4150525400019,26.919130806,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,797,6885,99.999,380.0,220.0,40.75512914935565,1.82398176,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,797,7160,99.999,380.0,220.0,38.92391572043045,1.99198008,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6976,1948,99.999,380.0,220.0,136.0211915503183,50.46639533100002,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,583,5529,99.999,380.0,220.0,93.06606904982831,18.004019958,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,583,2222,99.999,380.0,220.0,138.9243859728002,28.70471295,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9153,4521,99.999,380.0,220.0,69.06596943659203,2.93897061,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7941,4521,99.999,380.0,220.0,86.45154302747855,10.620993789,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9153,1706,99.999,380.0,220.0,64.10948472017502,3.05696943,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7941,1706,99.999,380.0,220.0,84.26378172246751,11.77388226,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1822,8122,724.0,380.0,220.0,22.80871262070773,0.301184,0.0,0.0,0.0,hv,0.0,,,3.0318,,-1.0,False,1,1.0,True,100.0
,,1822,8133,99.999,380.0,220.0,30.98136768203067,-2.39197608,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1822,8122,99.999,380.0,220.0,40.9012016540124,-2.112878871,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1822,8450,99.999,380.0,220.0,334.5866052661652,80.151598476,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,8133,99.999,380.0,220.0,3321.396830421165,1518.20781777,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,8133,99.999,380.0,220.0,346.0331201851097,81.073589256,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,8122,99.999,380.0,220.0,3365.9203328879285,1391.90708079,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,8122,99.999,380.0,220.0,323.44175130673136,71.63148367800001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7398,539,99.999,380.0,220.0,40.61203791984234,0.48899511,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9079,5957,99.999,380.0,220.0,118.65944113561517,44.790452091,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9079,6602,99.999,380.0,220.0,35.40809616808549,1.05598944,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9079,1689,99.999,380.0,220.0,198.8738744224239,75.0892491,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1764,5957,99.999,380.0,220.0,84.10998385322605,37.57852421099999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1764,6602,99.999,380.0,220.0,127.54261468308776,19.038609612,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1764,1689,99.999,380.0,220.0,58.69148380447675,5.32394676,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5115,5529,99.999,380.0,220.0,61.54222922704528,1.77298227,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5115,6980,99.999,380.0,220.0,60.04958241454503,1.98698013,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2259,5529,99.999,380.0,220.0,137.82973439384244,46.691333082,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2259,2222,99.999,380.0,220.0,209.6055936719521,81.543484557,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4500,4267,99.999,380.0,220.0,30.92793769743516,2.06097939,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9087,4267,99.999,380.0,220.0,36.81109035434859,2.54897451,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8387,4267,99.999,380.0,220.0,27.86110894381796,0.82399176,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3582,8450,99.999,380.0,220.0,364.3771531671864,71.66128338000001,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3224,3260,99.999,380.0,220.0,50.79955807222937,4.559854401,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9153,682,99.999,380.0,220.0,70.67655937346223,0.88699113,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9153,7359,99.999,380.0,220.0,90.92208281279669,4.08895911,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,9153,4556,99.999,380.0,220.0,91.23032068076294,4.32195678,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,329,5529,99.999,380.0,220.0,66.33072494243241,3.284867151,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,7780,5529,99.999,380.0,220.0,63.86434482655861,3.72596274,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,872,5529,99.999,380.0,220.0,63.73192381122041,7.434025659,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6342,5529,99.999,380.0,220.0,62.64150484830488,7.78092219,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,623,5957,99.999,380.0,220.0,140.82346076900146,53.44056558899999,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,623,6602,99.999,380.0,220.0,61.40056481240047,2.35497645,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,623,1689,99.999,380.0,220.0,201.4793870820866,42.024479751,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1484,5957,99.999,380.0,220.0,99.0138069697324,22.985270145,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,4717,5957,99.999,380.0,220.0,42.01146206479379,7.466825331,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6976,821,99.999,380.0,220.0,40.79204674160453,6.18193818,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6863,8450,99.999,380.0,220.0,40.66696328502776,-2.925570744,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,6335,99.999,380.0,220.0,45.52344085188351,0.3299967,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3224,6335,99.999,380.0,220.0,28.47308527425648,0.12399876,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,78,6885,99.999,380.0,220.0,40.27650484608219,4.58395416,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,78,7160,99.999,380.0,220.0,44.36443381403372,3.96096039,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6082,2609,99.999,380.0,220.0,184.51116316746229,28.214617851,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,3159,2609,99.999,380.0,220.0,28.82858496604451,-0.146698533,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,8758,3478,1185.0,380.0,220.0,23.37299292961965,0.240555,0.0,0.0,-0.036838,hv,0.0,,,2.31440000000001,,1.0,False,1,1.0,True,100.0
,,6082,3478,99.999,380.0,220.0,691.2246109121883,324.686853099,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5490,5672,1185.0,380.0,220.0,30.71244443137098,0.221595,0.0,0.0,-0.090914,hv,0.0,,,5.4184,,-1.0,False,1,1.0,True,100.0
,,5490,5672,1185.0,380.0,220.0,30.08569492109664,0.23463,0.0,0.0,-0.090914,hv,0.0,,,5.4184,,-1.0,False,1,1.0,True,100.0
,,5913,5672,99.999,380.0,220.0,30.29911064391939,4.665853341,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6523,8515,99.999,380.0,220.0,49.04148096031945,2.50797492,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,6523,7654,99.999,380.0,220.0,39.43136856459596,3.5899641,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5968,8515,99.999,380.0,220.0,55.08110716355003,1.93098069,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,5968,7654,99.999,380.0,220.0,48.5738435778616,3.6499635,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1484,6602,99.999,380.0,220.0,24.31502914145464,-1.539284607,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1484,6602,1185.0,380.0,220.0,19.63869439354931,0.2844,0.0,0.0,0.0,hv,0.0,,,1.1228,,-1.0,False,1,1.0,True,100.0
,,4717,6602,99.999,380.0,220.0,248.58899662212718,77.887621116,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,1484,1689,99.999,380.0,220.0,231.86597806665287,83.434065651,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
,,2428,8515,99.999,380.0,220.0,48.74346857644248,2.76797232,0.0,0.0,0.0,hv,,,,,,,False,1,1.0,True,100.0
